DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2024,ES,18480,ES61,1,753.16420,1,1,1
2024,ES,18481,ES61,1,1440.25471,1,1,1
2024,ES,18482,ES61,1,836.70700,1,1,1
2024,ES,18483,ES61,1,1313.07274,1,1,1
2024,ES,18484,ES61,1,1028.12415,1,1,1
2024,ES,18485,ES61,1,1289.10237,1,1,1
2024,ES,18486,ES61,1,1042.14108,1,1,1
2024,ES,18487,ES61,1,954.54697,1,1,1
2024,ES,18488,ES61,1,619.76014,1,2,1
2024,ES,18489,ES61,1,471.41254,1,2,1
2024,ES,18490,ES61,1,899.02901,1,2,1
2024,ES,18491,ES61,1,1189.90286,1,2,1
2024,ES,18492,ES61,1,526.16786,1,2,1
2024,ES,18494,ES61,1,1048.66166,1,3,1
2024,ES,18495,ES61,1,789.10423,1,3,1
2024,ES,18496,ES61,1,880.81395,1,3,1
2024,ES,18497,ES61,1,1154.52987,1,3,1
2024,ES,18498,ES61,1,927.70902,1,1,1
2024,ES,18499,ES61,1,1323.95989,1,1,1
2024,ES,18500,ES61,1,1117.34048,1,1,1
2024,ES,18501,ES61,1,651.34489,1,1,1
2024,ES,18502,ES61,1,1104.64068,1,1,1
2024,ES,18503,ES61,1,1249.34750,1,1,1
2024,ES,18504,ES61,1,1156.08585,1,1,1
2024,ES,18505,ES61,1,925.30069,1,1,1
2024,ES,18506,ES61,1,811.80056,1,1,1
2024,ES,18507,ES61,1,1350.53866,1,2,1
2024,ES,18508,ES61,1,1349.87957,1,2,1
2024,ES,18510,ES61,1,1081.62815,1,2,1
2024,ES,18511,ES61,1,1588.33627,1,2,1
2024,ES,18512,ES61,1,1452.04194,1,2,1
2024,ES,18514,ES61,1,1553.08545,1,2,1
2024,ES,18515,ES61,1,602.63648,1,2,1
2024,ES,18516,ES61,1,617.39628,1,2,1
2024,ES,18517,ES61,1,805.80086,1,2,1
2024,ES,18518,ES61,1,1131.87391,1,2,1
2024,ES,18519,ES61,1,458.26056,1,2,1
2024,ES,18520,ES61,1,1296.15571,1,2,1
2024,ES,18521,ES61,1,672.79164,1,2,1
2024,ES,18522,ES61,1,1245.31885,1,2,1
2024,ES,18523,ES61,1,812.72862,1,2,1
2024,ES,18524,ES61,1,1189.90286,1,2,1
2024,ES,18525,ES61,1,996.72043,1,2,1
2024,ES,18526,ES61,1,985.94162,1,2,1
2024,ES,18527,ES61,1,760.54841,1,2,1
2024,ES,18528,ES61,1,516.54331,1,2,1
2024,ES,18529,ES61,1,1301.66111,1,2,1
2024,ES,18530,ES61,1,996.72043,1,2,1
2024,ES,18531,ES61,1,1151.84654,1,2,1
2024,ES,18532,ES61,1,1003.00409,1,2,1
2024,ES,18533,ES61,1,1165.34122,1,2,1
2024,ES,18534,ES61,1,994.02682,1,2,1
2024,ES,18535,ES61,1,782.97964,1,2,1
2024,ES,18536,ES61,1,1404.64219,1,3,1
2024,ES,18537,ES61,1,566.15965,1,3,1
2024,ES,18538,ES61,1,921.56652,1,3,1
2024,ES,18539,ES61,1,982.98761,1,3,1
2024,ES,18540,ES61,1,1048.72181,1,3,1
2024,ES,18541,ES61,1,1022.46000,1,3,1
2024,ES,18542,ES61,1,910.36826,1,3,1
2024,ES,18543,ES61,1,1275.27173,1,1,1
2024,ES,18544,ES61,1,859.39934,1,1,1
2024,ES,18545,ES61,1,1087.26944,1,1,1
2024,ES,18546,ES61,1,904.31804,1,1,1
2024,ES,18547,ES61,1,761.80337,1,1,1
2024,ES,18548,ES61,1,832.95662,1,1,1
2024,ES,18549,ES61,1,1161.58825,1,1,1
2024,ES,18550,ES61,1,1087.26944,1,1,1
2024,ES,18551,ES61,1,944.97410,1,1,1
2024,ES,18552,ES61,1,1087.26944,1,1,1
2024,ES,18553,ES61,1,402.69235,1,1,1
2024,ES,18554,ES61,1,1059.15003,1,1,1
2024,ES,18555,ES61,1,860.74045,1,1,1
2024,ES,18556,ES61,1,761.88080,1,1,1
2024,ES,18557,ES61,1,586.97116,1,1,1
2024,ES,18558,ES61,1,811.49841,1,1,1
2024,ES,18559,ES61,1,776.41214,1,1,1
2024,ES,18561,ES61,1,1067.29931,1,1,1
2024,ES,18562,ES61,1,1038.88656,1,1,1
2024,ES,18563,ES61,1,766.32286,1,1,1
2024,ES,18564,ES61,1,1038.25077,1,1,1
2024,ES,18565,ES61,1,553.64523,1,1,1
2024,ES,18566,ES61,1,585.09324,1,1,1
2024,ES,18567,ES61,1,735.11711,1,1,1
2024,ES,18568,ES61,1,687.23687,1,1,1
2024,ES,18570,ES61,1,877.38323,1,1,1
2024,ES,18573,ES61,1,1001.57651,1,1,1
2024,ES,18574,ES61,1,730.47677,1,1,1
2024,ES,18575,ES61,1,652.94924,1,1,1
2024,ES,18576,ES61,1,511.31528,1,1,1
2024,ES,18577,ES61,1,957.06301,1,1,1
2024,ES,18578,ES61,1,885.97307,1,1,1
2024,ES,18579,ES61,1,909.87794,1,1,1
2024,ES,18580,ES61,1,773.69837,1,1,1
2024,ES,18581,ES61,1,853.92282,1,1,1
2024,ES,18582,ES61,1,897.59186,1,2,1
2024,ES,18584,ES61,1,1091.33372,1,2,1
2024,ES,18585,ES61,1,812.46416,1,2,1
2024,ES,18586,ES61,1,1116.69176,1,2,1
2024,ES,18587,ES61,1,887.20563,1,2,1
2024,ES,18588,ES61,1,1180.90695,1,1,1
2024,ES,18589,ES61,1,635.37184,1,1,1
2024,ES,18590,ES61,1,755.71979,1,1,1
2024,ES,18592,ES61,1,1038.88656,1,1,1
2024,ES,18593,ES61,1,731.57714,1,1,1
2024,ES,18594,ES61,1,1195.15208,1,1,1
2024,ES,18595,ES61,1,870.97928,1,1,1
2024,ES,18597,ES61,1,660.11347,1,1,1
2024,ES,18598,ES61,1,697.00397,1,1,1
2024,ES,18599,ES61,1,928.26061,1,1,1
2024,ES,18600,ES61,1,547.21635,1,1,1
2024,ES,18601,ES61,1,786.17640,1,1,1
2024,ES,18602,ES61,1,901.53510,1,1,1
2024,ES,18603,ES61,1,971.17332,1,1,1
2024,ES,18604,ES61,1,442.60535,1,1,1
2024,ES,18605,ES61,1,571.75768,1,1,1
2024,ES,18606,ES61,1,580.88916,1,1,1
2024,ES,18607,ES61,1,780.97698,1,1,1
2024,ES,18608,ES61,1,650.27220,1,1,1
2024,ES,18610,ES61,1,1056.13952,1,1,1
2024,ES,18611,ES61,1,1212.54372,1,1,1
2024,ES,18612,ES61,1,1212.54372,1,1,1
2024,ES,18613,ES61,1,669.73078,1,1,1
2024,ES,18614,ES61,1,703.33586,1,1,1
2024,ES,18615,ES61,1,1257.46505,1,1,1
2024,ES,18616,ES61,1,1257.46505,1,1,1
2024,ES,18617,ES61,1,625.83063,1,1,1
2024,ES,18618,ES61,1,1257.12857,1,1,1
2024,ES,18619,ES61,1,1038.88656,1,1,1
2024,ES,18621,ES61,1,834.80855,1,1,1
2024,ES,18622,ES61,1,540.18233,1,1,1
2024,ES,18623,ES61,1,954.10447,1,1,1
2024,ES,18624,ES61,1,778.69238,1,1,1
2024,ES,18625,ES61,1,869.65838,1,1,1
2024,ES,18626,ES61,1,502.49335,1,1,1
2024,ES,18627,ES61,1,1275.27173,1,1,1
2024,ES,18628,ES61,1,1520.36265,1,1,1
2024,ES,18629,ES61,1,847.84869,1,1,1
2024,ES,18630,ES61,1,517.20740,1,1,1
2024,ES,18631,ES61,1,1090.20574,1,1,1
2024,ES,18632,ES61,1,261.56452,1,1,1
2024,ES,18634,ES61,1,744.35118,1,1,1
2024,ES,18635,ES52,1,343.54976,1,2,1
2024,ES,18636,ES61,1,1194.17424,1,1,1
2024,ES,18637,ES61,1,545.71763,1,1,1
2024,ES,18638,ES61,1,897.63996,1,1,1
2024,ES,18639,ES61,1,785.07376,1,1,1
2024,ES,18640,ES61,1,1936.41630,1,1,1
2024,ES,18641,ES61,1,743.97875,1,1,1
2024,ES,18642,ES61,1,1936.41630,1,1,1
2024,ES,18643,ES61,1,529.96643,1,1,1
2024,ES,18644,ES61,1,780.97698,1,1,1
2024,ES,18645,ES61,1,1087.26944,1,1,1
2024,ES,18646,ES61,1,1097.92711,1,1,1
2024,ES,18647,ES61,1,2439.96285,1,1,1
2024,ES,18648,ES61,1,255.98718,1,1,1
2024,ES,18649,ES61,1,651.23651,1,1,1
2024,ES,18650,ES61,1,835.25610,1,1,1
2024,ES,18651,ES61,1,730.47677,1,1,1
2024,ES,18652,ES61,1,577.91495,1,1,1
2024,ES,18653,ES61,1,553.22405,1,1,1
2024,ES,18654,ES61,1,436.43073,1,1,1
2024,ES,18655,ES61,1,1257.46505,1,1,1
2024,ES,18656,ES61,1,1147.18156,1,1,1
2024,ES,18657,ES61,1,851.22030,1,1,1
2024,ES,18659,ES61,1,884.26273,1,1,1
2024,ES,18660,ES61,1,1249.41803,1,1,1
2024,ES,18661,ES61,1,588.14847,1,1,1
2024,ES,18662,ES61,1,811.80056,1,1,1
2024,ES,18663,ES61,1,1076.47966,1,1,1
2024,ES,18664,ES61,1,982.07307,1,1,1
2024,ES,18666,ES61,1,2066.27266,1,1,1
2024,ES,18668,ES61,1,961.34116,1,1,1
2024,ES,18669,ES61,1,500.75641,1,1,1
2024,ES,18670,ES61,1,1026.60298,1,1,1
2024,ES,18671,ES61,1,1077.54164,1,1,1
2024,ES,18672,ES61,1,593.45786,1,1,1
2024,ES,18673,ES61,1,961.42715,1,1,1
2024,ES,18674,ES61,1,892.82987,1,1,1
2024,ES,18675,ES61,1,564.39984,1,1,1
2024,ES,18676,ES61,1,1026.60298,1,1,1
2024,ES,18677,ES61,1,753.16420,1,1,1
2024,ES,18678,ES61,1,954.45418,1,1,1
2024,ES,18679,ES61,1,1210.37694,1,1,1
2024,ES,18680,ES61,1,1326.92404,1,1,1
2024,ES,18681,ES61,1,463.81560,1,1,1
2024,ES,18682,ES61,1,1377.31670,1,1,1
2024,ES,18683,ES61,1,740.17124,1,1,1
2024,ES,18684,ES61,1,1551.81694,1,1,1
2024,ES,18685,ES61,1,735.07590,1,1,1
2024,ES,18688,ES61,1,723.27680,1,1,1
2024,ES,18689,ES61,1,1143.18744,1,1,1
2024,ES,18690,ES61,1,1055.40987,1,1,1
2024,ES,18691,ES61,1,1529.19319,1,1,1
2024,ES,18693,ES61,1,1048.72366,1,2,1
2024,ES,18694,ES61,1,911.78689,1,2,1
2024,ES,18695,ES61,1,2354.86037,1,2,1
2024,ES,18696,ES61,1,1119.10362,1,2,1
2024,ES,18697,ES61,1,864.63009,1,2,1
2024,ES,18698,ES61,1,1107.05311,1,2,1
2024,ES,18699,ES61,1,1386.77683,1,2,1
2024,ES,18700,ES61,1,1089.74627,1,1,1
2024,ES,18701,ES61,1,1221.84633,1,1,1
2024,ES,18702,ES61,1,1632.86714,1,1,1
2024,ES,18703,ES61,1,1371.50382,1,1,1
2024,ES,18704,ES61,1,1220.70300,1,1,1
2024,ES,18705,ES61,1,1011.57129,1,1,1
2024,ES,18706,ES61,1,663.72142,1,1,1
2024,ES,18707,ES61,1,1058.26982,1,1,1
2024,ES,18708,ES61,1,1174.12964,1,2,1
2024,ES,18710,ES61,1,1815.10234,1,2,1
2024,ES,18711,ES61,1,1815.10234,1,2,1
2024,ES,18712,ES61,1,1457.82771,1,2,1
2024,ES,18713,ES61,1,1049.27863,1,2,1
2024,ES,18714,ES61,1,633.27717,1,2,1
2024,ES,18715,ES61,1,863.34223,1,2,1
2024,ES,18716,ES61,1,1338.14659,1,2,1
2024,ES,18717,ES61,1,608.97314,1,2,1
2024,ES,18718,ES61,1,719.75572,1,2,1
2024,ES,18719,ES61,1,970.88656,1,2,1
2024,ES,18721,ES61,1,1164.29458,1,2,1
2024,ES,18722,ES61,1,926.05706,1,2,1
2024,ES,18723,ES61,1,1201.57931,1,2,1
2024,ES,18724,ES61,1,707.82499,1,2,1
2024,ES,18725,ES61,1,1026.11565,1,2,1
2024,ES,18726,ES61,1,1325.04215,1,2,1
2024,ES,18727,ES61,1,419.61702,1,2,1
2024,ES,18728,ES61,1,396.98233,1,2,1
2024,ES,18729,ES61,1,569.56954,1,2,1
2024,ES,18730,ES61,1,1660.78660,1,2,1
2024,ES,18731,ES61,1,875.82074,1,2,1
2024,ES,18733,ES61,1,442.68032,1,2,1
2024,ES,18734,ES61,1,1256.11141,1,2,1
2024,ES,18735,ES61,1,1316.78201,1,2,1
2024,ES,18737,ES61,1,402.45494,1,2,1
2024,ES,18738,ES61,1,582.32687,1,2,1
2024,ES,18739,ES61,1,831.08606,1,2,1
2024,ES,18740,ES61,1,1130.43792,1,2,1
2024,ES,18741,ES61,1,831.08606,1,2,1
2024,ES,18742,ES61,1,1091.33372,1,2,1
2024,ES,18743,ES61,1,1027.44217,1,2,1
2024,ES,18744,ES61,1,1213.52273,1,2,1
2024,ES,18745,ES61,1,501.16575,1,2,1
2024,ES,18746,ES61,1,580.92996,1,1,1
2024,ES,18747,ES61,1,437.96893,1,1,1
2024,ES,18748,ES61,1,1220.78709,1,1,1
2024,ES,18749,ES61,1,949.46332,1,1,1
2024,ES,18750,ES61,1,1338.14659,1,1,1
2024,ES,18751,ES61,1,1213.52273,1,1,1
2024,ES,18752,ES61,1,818.79180,1,2,1
2024,ES,18753,ES61,1,836.62064,1,2,1
2024,ES,18754,ES61,1,753.77986,1,2,1
2024,ES,18755,ES61,1,1070.18537,1,2,1
2024,ES,18756,ES61,1,1027.44217,1,2,1
2024,ES,18757,ES61,1,792.94932,1,2,1
2024,ES,18758,ES61,1,906.15795,1,2,1
2024,ES,18759,ES53,1,643.22619,1,2,1
2024,ES,18760,ES61,1,1004.94518,1,2,1
2024,ES,18761,ES61,1,1344.21005,1,2,1
2024,ES,18762,ES61,1,816.18348,1,2,1
2024,ES,18763,ES61,1,1435.14862,1,2,1
2024,ES,18764,ES61,1,897.59186,1,2,1
2024,ES,18767,ES61,1,956.31999,1,2,1
2024,ES,18768,ES61,1,807.38659,1,2,1
2024,ES,18769,ES61,1,1175.01383,1,2,1
2024,ES,18770,ES61,1,656.48760,1,2,1
2024,ES,18771,ES61,1,2596.51588,1,2,1
2024,ES,18772,ES61,1,835.29156,1,2,1
2024,ES,18773,ES61,1,1045.95865,1,2,1
2024,ES,18774,ES61,1,955.23439,1,2,1
2024,ES,18775,ES61,1,755.10951,1,2,1
2024,ES,18777,ES61,1,393.53268,1,2,1
2024,ES,18778,ES61,1,635.52062,1,2,1
2024,ES,18779,ES61,1,964.32843,1,2,1
2024,ES,18780,ES61,1,700.19120,1,2,1
2024,ES,18782,ES61,1,581.46002,1,2,1
2024,ES,18783,ES61,1,1534.62935,1,2,1
2024,ES,18784,ES61,1,955.23439,1,2,1
2024,ES,18785,ES61,1,745.35814,1,2,1
2024,ES,18786,ES61,1,1495.75679,1,2,1
2024,ES,18787,ES61,1,964.32843,1,2,1
2024,ES,18788,ES61,1,1290.34301,1,2,1
2024,ES,18789,ES61,1,921.17951,1,2,1
2024,ES,18790,ES61,1,1116.98474,1,2,1
2024,ES,18792,ES61,1,958.77190,1,2,1
2024,ES,18793,ES61,1,877.18675,1,2,1
2024,ES,18794,ES61,1,506.94406,1,2,1
2024,ES,18795,ES61,1,1012.97139,1,2,1
2024,ES,18796,ES61,1,652.59991,1,1,1
2024,ES,18797,ES61,1,836.66151,1,1,1
2024,ES,18798,ES61,1,742.51632,1,1,1
2024,ES,18799,ES61,1,899.02901,1,1,1
2024,ES,18800,ES61,1,836.66151,1,1,1
2024,ES,18801,ES61,1,916.58561,1,1,1
2024,ES,18802,ES61,1,782.79466,1,1,1
2024,ES,18803,ES61,1,1028.12415,1,1,1
2024,ES,18804,ES61,1,639.04176,1,1,1
2024,ES,18805,ES61,1,1709.53528,1,1,1
2024,ES,18806,ES61,1,710.89952,1,2,1
2024,ES,18807,ES61,1,916.50739,1,2,1
2024,ES,18808,ES61,1,872.63054,1,2,1
2024,ES,18809,ES61,1,1091.77260,1,2,1
2024,ES,18810,ES61,1,1132.71148,1,2,1
2024,ES,18811,ES61,1,812.72862,1,2,1
2024,ES,18812,ES61,1,890.60384,1,2,1
2024,ES,18813,ES61,1,767.08526,1,2,1
2024,ES,18814,ES61,1,916.58561,1,2,1
2024,ES,18815,ES61,1,1151.84654,1,2,1
2024,ES,18817,ES61,1,909.46275,1,2,1
2024,ES,18818,ES61,1,967.66738,1,2,1
2024,ES,18819,ES61,1,1293.26658,1,2,1
2024,ES,18820,ES61,1,619.76014,1,2,1
2024,ES,18822,ES61,1,891.88592,1,2,1
2024,ES,18823,ES61,1,1440.25471,1,2,1
2024,ES,18824,ES61,1,1388.80345,1,2,1
2024,ES,18825,ES61,1,668.93191,1,2,1
2024,ES,18826,ES61,1,1105.84179,1,2,1
2024,ES,18827,ES61,1,1330.59268,1,2,1
2024,ES,18828,ES61,1,1069.89942,1,2,1
2024,ES,18829,ES61,1,831.24115,1,3,1
2024,ES,18830,ES61,1,963.56240,1,3,1
2024,ES,18831,ES61,1,757.33664,1,3,1
2024,ES,18832,ES61,1,969.89731,1,3,1
2024,ES,18834,ES61,1,1086.34569,1,3,1
2024,ES,18835,ES61,1,615.41778,1,2,1
2024,ES,18836,ES61,1,1445.00085,1,2,1
2024,ES,18837,ES61,1,750.12471,1,2,1
2024,ES,18838,ES61,1,950.60236,1,2,1
2024,ES,18839,ES61,1,1331.65778,1,2,1
2024,ES,18840,ES61,1,1284.08601,1,2,1
2024,ES,18841,ES61,1,314.64535,1,2,1
2024,ES,18842,ES61,1,846.85415,1,2,1
2024,ES,18844,ES61,1,773.57624,1,2,1
2024,ES,18846,ES61,1,1331.65778,1,3,1
2024,ES,18847,ES61,1,897.22471,1,3,1
2024,ES,18848,ES61,1,586.11891,1,3,1
2024,ES,18849,ES61,1,931.46540,1,3,1
2024,ES,18850,ES61,1,1331.65778,1,3,1
2024,ES,18852,ES61,1,879.08707,1,3,1
2024,ES,18853,ES61,1,1545.55439,1,2,1
2024,ES,18854,ES61,1,478.28484,1,2,1
2024,ES,18855,ES61,1,1058.21997,1,2,1
2024,ES,18857,ES61,1,1354.93866,1,2,1
2024,ES,18859,ES61,1,1388.08560,1,2,1
2024,ES,18860,ES61,1,669.67205,1,2,1
2024,ES,18861,ES61,1,1331.65778,1,2,1
2024,ES,18862,ES61,1,486.49417,1,2,1
2024,ES,18863,ES61,1,2026.86126,1,2,1
2024,ES,18864,ES61,1,728.31703,1,2,1
2024,ES,18865,ES61,1,1022.19793,1,2,1
2024,ES,18866,ES61,1,1105.76149,1,2,1
2024,ES,18867,ES61,1,426.50774,1,2,1
2024,ES,18868,ES61,1,486.49417,1,2,1
2024,ES,18869,ES61,1,1580.63427,1,2,1
2024,ES,18870,ES61,1,877.47158,1,2,1
2024,ES,18871,ES61,1,1151.42032,1,2,1
2024,ES,18872,ES61,1,1114.07011,1,2,1
2024,ES,18873,ES61,1,984.50898,1,2,1
2024,ES,18874,ES61,1,486.49417,1,2,1
2024,ES,18875,ES61,1,526.09472,1,2,1
2024,ES,18876,ES61,1,1151.42032,1,2,1
2024,ES,18877,ES61,1,751.44791,1,2,1
2024,ES,18878,ES61,1,607.34498,1,2,1
2024,ES,18879,ES61,1,806.08883,1,2,1
2024,ES,18880,ES61,1,1331.65778,1,2,1
2024,ES,18881,ES61,1,963.56240,1,2,1
2024,ES,18883,ES41,1,423.57002,1,3,1
2024,ES,18884,ES41,1,921.82003,1,3,1
2024,ES,18885,ES41,1,513.05400,1,2,1
2024,ES,18886,ES41,1,243.03022,1,2,1
2024,ES,18887,ES41,1,627.59035,1,2,1
2024,ES,18888,ES41,1,465.25974,1,3,1
2024,ES,18889,ES41,1,289.23453,1,2,1
2024,ES,18890,ES41,1,669.73516,1,2,1
2024,ES,18891,ES41,1,497.95509,1,2,1
2024,ES,18892,ES41,1,205.41003,1,2,1
2024,ES,18893,ES41,1,720.89467,1,2,1
2024,ES,18894,ES41,1,787.53963,1,2,1
2024,ES,18895,ES41,1,502.34587,1,2,1
2024,ES,18896,ES51,1,575.51827,1,1,1
2024,ES,18897,ES51,1,1983.33160,1,1,1
2024,ES,18898,ES51,1,611.64807,1,1,1
2024,ES,18899,ES51,1,1459.39661,1,1,1
2024,ES,18900,ES51,1,597.07888,1,1,1
2024,ES,18901,ES51,1,181.67547,1,1,1
2024,ES,18902,ES51,1,775.48739,1,1,1
2024,ES,18903,ES51,1,1976.93925,1,1,1
2024,ES,18905,ES51,1,836.29457,1,1,1
2024,ES,18906,ES51,1,697.28333,1,1,1
2024,ES,18907,ES51,1,747.06079,1,1,1
2024,ES,18908,ES51,1,636.86875,1,1,1
2024,ES,18909,ES51,1,905.03159,1,1,1
2024,ES,18910,ES51,1,638.04669,1,1,1
2024,ES,18911,ES51,1,774.22581,1,1,1
2024,ES,18912,ES30,1,538.40532,1,1,1
2024,ES,18913,ES51,1,888.87369,1,1,1
2024,ES,18914,ES51,1,833.63720,1,2,1
2024,ES,18915,ES51,1,657.04954,1,2,1
2024,ES,18916,ES51,1,388.05878,1,2,1
2024,ES,18917,ES51,1,497.37538,1,2,1
2024,ES,18918,ES51,1,567.30392,1,2,1
2024,ES,18919,ES51,1,440.13469,1,2,1
2024,ES,18920,ES51,1,728.75964,1,2,1
2024,ES,18921,ES51,1,1175.92194,1,2,1
2024,ES,18922,ES51,1,1077.06422,1,2,1
2024,ES,18923,ES51,1,479.03377,1,2,1
2024,ES,18924,ES51,1,444.35643,1,2,1
2024,ES,18925,ES51,1,531.68524,1,2,1
2024,ES,18926,ES51,1,345.48060,1,2,1
2024,ES,18927,ES51,1,429.21776,1,2,1
2024,ES,18930,ES51,1,630.63789,1,2,1
2024,ES,18931,ES51,1,518.52917,1,2,1
2024,ES,18932,ES51,1,743.20842,1,2,1
2024,ES,18933,ES51,1,597.29918,1,2,1
2024,ES,18934,ES51,1,463.69840,1,2,1
2024,ES,18935,ES51,1,570.98499,1,1,1
2024,ES,18936,ES51,1,1012.11771,1,1,1
2024,ES,18937,ES51,1,568.66127,1,1,1
2024,ES,18938,ES51,1,526.50037,1,1,1
2024,ES,18939,ES51,1,754.87190,1,1,1
2024,ES,18940,ES51,1,591.39677,1,1,1
2024,ES,18942,ES51,1,354.91971,1,2,1
2024,ES,18943,ES51,1,748.66283,1,2,1
2024,ES,18944,ES51,1,519.90086,1,2,1
2024,ES,18945,ES51,1,612.00451,1,2,1
2024,ES,18946,ES51,1,1126.23099,1,2,1
2024,ES,18947,ES51,1,383.81434,1,2,1
2024,ES,18949,ES51,1,227.59346,1,2,1
2024,ES,18950,ES51,1,290.89971,1,2,1
2024,ES,18951,ES51,1,193.97476,1,2,1
2024,ES,18952,ES51,1,210.26091,1,2,1
2024,ES,18953,ES51,1,252.44524,1,2,1
2024,ES,18954,ES51,1,166.24241,1,2,1
2024,ES,18955,ES51,1,355.14389,1,2,1
2024,ES,18956,ES51,1,190.03743,1,2,1
2024,ES,18958,ES51,1,138.07835,1,3,1
2024,ES,18959,ES51,1,128.61145,1,3,1
2024,ES,18960,ES51,1,198.33061,1,3,1
2024,ES,18961,ES51,1,323.46158,1,3,1
2024,ES,18962,ES51,1,169.75687,1,3,1
2024,ES,18963,ES51,1,243.68377,1,3,1
2024,ES,18964,ES51,1,298.50163,1,3,1
2024,ES,18965,ES51,1,165.84692,1,3,1
2024,ES,18966,ES51,1,329.23981,1,3,1
2024,ES,18967,ES51,1,199.07986,1,3,1
2024,ES,18968,ES51,1,101.81258,1,3,1
2024,ES,18969,ES51,1,122.22105,1,3,1
2024,ES,18971,ES51,1,235.29299,1,3,1
2024,ES,18972,ES51,1,225.38114,1,3,1
2024,ES,18973,ES51,1,216.61794,1,3,1
2024,ES,18974,ES51,1,613.70488,1,3,1
2024,ES,18975,ES51,1,284.32136,1,3,1
2024,ES,18976,ES51,1,272.35561,1,3,1
2024,ES,18977,ES51,1,196.86061,1,3,1
2024,ES,18978,ES51,1,134.69069,1,2,1
2024,ES,18979,ES51,1,389.08146,1,2,1
2024,ES,18980,ES51,1,331.69828,1,2,1
2024,ES,18981,ES51,1,235.93401,1,2,1
2024,ES,18982,ES51,1,201.07831,1,2,1
2024,ES,18984,ES51,1,273.55653,1,2,1
2024,ES,18985,ES51,1,213.37827,1,2,1
2024,ES,18986,ES51,1,634.10255,1,1,1
2024,ES,18987,ES51,1,664.05661,1,1,1
2024,ES,18988,ES51,1,559.94826,1,1,1
2024,ES,18989,ES51,1,542.60813,1,1,1
2024,ES,18990,ES51,1,1094.11697,1,1,1
2024,ES,18991,ES51,1,623.26597,1,1,1
2024,ES,18992,ES51,1,619.38079,1,1,1
2024,ES,18993,ES51,1,1564.37565,1,1,1
2024,ES,18994,ES51,1,682.67776,1,1,1
2024,ES,18995,ES51,1,543.63790,1,1,1
2024,ES,18996,ES51,1,1094.11697,1,1,1
2024,ES,18997,ES51,1,720.83763,1,1,1
2024,ES,18998,ES51,1,714.03254,1,1,1
2024,ES,18999,ES51,1,1309.17034,1,1,1
2024,ES,19001,ES51,1,664.05661,1,1,1
2024,ES,19002,ES51,1,1029.62465,1,1,1
2024,ES,19003,ES51,1,1220.10135,1,1,1
2024,ES,19005,ES51,1,444.81907,1,1,1
2024,ES,19006,ES51,1,664.94056,1,1,1
2024,ES,19007,ES51,1,1166.76749,1,1,1
2024,ES,19008,ES51,1,482.28893,1,1,1
2024,ES,19009,ES51,1,279.58845,1,1,1
2024,ES,19010,ES51,1,1982.78736,1,1,1
2024,ES,19011,ES51,1,1207.20382,1,1,1
2024,ES,19012,ES51,1,493.22618,1,1,1
2024,ES,19013,ES51,1,593.44630,1,1,1
2024,ES,19014,ES51,1,678.59044,1,1,1
2024,ES,19015,ES51,1,581.88505,1,1,1
2024,ES,19016,ES51,1,275.82566,1,2,1
2024,ES,19017,ES51,1,1176.84518,1,1,1
2024,ES,19018,ES51,1,905.08527,1,1,1
2024,ES,19019,ES51,1,146.05362,1,1,1
2024,ES,19020,ES51,1,732.69284,1,1,1
2024,ES,19021,ES51,1,627.43754,1,1,1
2024,ES,19022,ES51,1,704.62311,1,1,1
2024,ES,19023,ES51,1,651.34827,1,1,1
2024,ES,19024,ES51,1,567.30392,1,2,1
2024,ES,19025,ES51,1,1386.58590,1,2,1
2024,ES,19026,ES51,1,524.10831,1,2,1
2024,ES,19028,ES51,1,576.23385,1,2,1
2024,ES,19029,ES51,1,497.69185,1,2,1
2024,ES,19030,ES51,1,658.82990,1,2,1
2024,ES,19031,ES51,1,675.65687,1,2,1
2024,ES,19032,ES51,1,527.23707,1,2,1
2024,ES,19034,ES51,1,1187.21660,1,2,1
2024,ES,19035,ES51,1,669.74117,1,2,1
2024,ES,19036,ES51,1,430.81134,1,2,1
2024,ES,19037,ES51,1,320.08652,1,2,1
2024,ES,19038,ES51,1,868.68954,1,2,1
2024,ES,19039,ES51,1,515.56115,1,2,1
2024,ES,19040,ES51,1,564.57792,1,2,1
2024,ES,19041,ES51,1,304.88890,1,2,1
2024,ES,19042,ES51,1,554.55127,1,2,1
2024,ES,19043,ES51,1,776.11786,1,2,1
2024,ES,19044,ES51,1,383.81434,1,2,1
2024,ES,19045,ES51,1,931.22305,1,2,1
2024,ES,19046,ES51,1,783.51680,1,2,1
2024,ES,19047,ES51,1,664.39949,1,2,1
2024,ES,19048,ES51,1,533.78825,1,2,1
2024,ES,19049,ES51,1,337.71647,1,2,1
2024,ES,19050,ES51,1,279.90144,1,2,1
2024,ES,19051,ES51,1,510.13683,1,2,1
2024,ES,19052,ES51,1,617.89108,1,2,1
2024,ES,19055,ES51,1,758.62124,1,2,1
2024,ES,19056,ES51,1,458.24337,1,2,1
2024,ES,19059,ES51,1,364.65178,1,2,1
2024,ES,19060,ES51,1,340.63868,1,2,1
2024,ES,19061,ES51,1,664.39949,1,2,1
2024,ES,19062,ES51,1,359.32379,1,2,1
