RB010,RB020,RB030,RB050,RB050_F,RB080,RB080_F,RB081,RB081_F,RB082,RB082_F,RB090,RB090_F,RB200,RB200_F,RB211,RB211_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RB280,RB280_F,RB290,RB290_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020,vrMATSOCDEP,vrLOWJOB_nuevo,vrEU2030_nuevo,RCH010,RCH010_F,RCH020,RCH020_F,RC370,RC370_F,RC370B,RC370B_F,RC380,RC380_F,RC390,RC390_F
2024,ES,250104,1077.55678,1,2002,1,21,1,21,1,2,1,1,1,5,1,250101,1,250102,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250105,1077.55678,1,1997,1,26,1,26,1,1,1,1,1,2,1,250101,1,250102,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,1,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250201,1635.01767,1,1939,1,84,1,84,1,2,1,1,1,6,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250301,1593.77816,1,1978,1,45,1,45,1,1,1,1,1,1,1, ,-2, ,-2,250302,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250302,1593.77816,1,1977,1,46,1,46,1,2,1,1,1,1,1, ,-2, ,-2,250301,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250303,1593.77816,1,2008,1,15,1,15,1,1,1,1,1,5,1,250301,1,250302,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,2,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,250304,1593.77816,1,2012,1,11,1,11,1,1,1,1,1,5,1,250301,1,250302,1, ,-2,1,1,1,1, ,-2,30,1,0,1,0,1,0,1,0,1,1570.00185,1,0,0,0,0,0,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,250401,528.54658,1,1969,1,54,1,54,1,2,1,1,1,2,1, ,-2, ,-2,250402,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250402,528.54658,1,1962,1,61,1,61,1,1,1,1,1,1,1, ,-2, ,-2,250401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250403,528.54658,1,2010,1,13,1,13,1,2,1,1,1,5,1,250402,1,250401,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,0,0,1,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,250501,1495.19385,1,1967,1,56,1,57,1,1,1,1,1,4,1, ,-2, ,-2,250502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,1,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250502,1495.19385,1,1962,1,61,1,61,1,2,1,1,1,2,1, ,-2, ,-2,250501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,1,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250503,1495.19385,1,1996,1,27,1,27,1,2,1,1,1,2,1,250501,1,250502,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250504,1495.19385,1,2000,1,23,1,23,1,1,1,1,1,1,1,250501,1,250502,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250601,919.69032,1,1966,1,57,1,57,1,1,1,1,1,1,1, ,-2, ,-2,250603,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250602,919.69032,1,1999,1,24,1,24,1,2,1,1,1,5,1,250601,1,250603,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250603,919.69032,1,1966,1,57,1,58,1,2,1,1,1,6,1, ,-2, ,-2,250601,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250701,802.69967,1,1952,1,71,1,72,1,1,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250801,920.05746,1,1960,1,63,1,63,1,2,1,1,1,2,1, ,-2, ,-2,250802,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250802,920.05746,1,1949,1,74,1,74,1,1,1,1,1,3,1, ,-2, ,-2,250801,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250901,868.74875,1,1957,1,66,1,66,1,2,1,1,1,1,1, ,-2, ,-2,250902,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250902,868.74875,1,1963,1,60,1,60,1,1,1,1,1,4,1, ,-2, ,-2,250901,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,250903,868.74875,1,1999,1,24,1,24,1,2,1,1,1,5,1,250902,1,250901,1, ,-2,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251001,349.78021,1,1976,1,47,1,47,1,2,1, ,-1,1,1, ,-2, ,-2,251002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251002,349.78021,1,1967,1,56,1,56,1,1,1,1,1,1,1, ,-2, ,-2,251001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251003,349.78021,1,2006,1,17,1,18,1,2,1,1,1,5,1,251002,1,251001,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251004,349.78021,1,2008,1,15,1,15,1,1,1,1,1,5,1,251002,1,251001,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,1,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,251101,181.54706,1,1965,1,58,1,58,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,1,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251201,448.2602,1,1949,1,74,1,74,1,1,1,1,1,3,1, ,-2, ,-2,251202,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251202,448.2602,1,1951,1,72,1,72,1,2,1,1,1,3,1, ,-2, ,-2,251201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251401,483.88963,1,1946,1,77,1,77,1,1,1,1,1,3,1, ,-2, ,-2,251402,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251402,483.88963,1,1951,1,72,1,72,1,2,1,1,1,3,1, ,-2, ,-2,251401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251501,886.86409,1,1983,1,40,1,41,1,2,1,1,1,6,1, ,-2, ,-2,251502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251502,886.86409,1,1983,1,40,1,41,1,1,1,1,1,1,1, ,-2, ,-2,251501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251503,886.86409,1,2013,1,10,1,10,1,2,1,1,1,5,1,251502,1,251501,1, ,-2,1,1,1,1, ,-2,25,1,0,1,0,1,0,1,0,1,932.11519,1,0,0,0,0,0,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,251504,886.86409,1,2015,1,8,1,9,1,2,1,1,1,5,1,251502,1,251501,1, ,-2,1,1,1,1, ,-2,25,1,0,1,0,1,0,1,0,1,860.76157,1,0,0,0,0,0,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,251601,1658.74947,1,1977,1,46,1,46,1,1,1,1,1,1,1, ,-2, ,-2,251602,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251602,1658.74947,1,1978,1,45,1,46,1,2,1,1,1,2,1, ,-2, ,-2,251601,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251701,615.68044,1,1973,1,50,1,50,1,1,1,1,1,1,1, ,-2, ,-2,251702,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251702,615.68044,1,1972,1,51,1,52,1,2,1,1,1,1,1, ,-2, ,-2,251701,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251703,615.68044,1,2003,1,20,1,21,1,2,1,1,1,5,1,251701,1,251702,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251704,615.68044,1,2008,1,15,1,15,1,1,1,1,1,5,1,251701,1,251702,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,2,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,251801,276.22291,1,1960,1,63,1,63,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,251901,396.73149,1,1963,1,60,1,60,1,1,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252001,483.88963,1,1951,1,72,1,72,1,2,1,1,1,3,1, ,-2, ,-2,252002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,1,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252002,483.88963,1,1948,1,75,1,75,1,1,1,1,1,3,1, ,-2, ,-2,252001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,1,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252101,479.11211,1,1954,1,69,1,69,1,2,1,1,1,6,1, ,-2, ,-2,252102,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252102,479.11211,1,1953,1,70,1,70,1,1,1,1,1,3,1, ,-2, ,-2,252101,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252201,536.75573,1,1947,1,76,1,76,1,2,1,1,1,3,1, ,-2, ,-2,252202,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252202,536.75573,1,1941,1,82,1,82,1,1,1,1,1,3,1, ,-2, ,-2,252201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252301,166.58763,1,1982,1,41,1,42,1,2,1,1,1,1,1, ,-2,252303,1, ,-2,2,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252302,166.58763,1,2013,1,10,1,10,1,1,1,1,1,5,1, ,-2,252301,1, ,-2,1,1,1,1, ,-2,35,1,5,1,0,1,0,1,0,1,175.08755,1,0,0,0,0,0,2,1,3,1,2,1,2,1,2,1, ,-4
2024,ES,252303,166.58763,1,1954,1,69,1,70,1,2,1,1,1,3,1, ,-2, ,-2, ,-2,2,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252401,287.82687,1,1960,1,63,1,64,1,1,1,1,1,4,1, ,-2, ,-2,252402,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252402,287.82687,1,1961,1,62,1,62,1,2,1,1,1,3,1, ,-2, ,-2,252401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252501,609.76428,1,1977,1,46,1,46,1,1,1,1,1,1,1, ,-2, ,-2,252502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252502,609.76428,1,1981,1,42,1,42,1,2,1,1,1,1,1, ,-2, ,-2,252501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252503,609.76428,1,2015,1,8,1,8,1,2,1,1,1,5,1,252501,1,252502,1, ,-2,1,1,1,1, ,-2,25,1,10,1,0,1,0,1, ,-1,570.55871,1,0,0,0,0,0,2,1,3,1,2,1,2,1,2,1, ,-4
2024,ES,252601,1573.27295,1,1985,1,38,1,38,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252701,696.60024,1,1939,1,84,1,85,1,1,1,1,1,3,1, ,-2, ,-2,252702,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252702,696.60024,1,1941,1,82,1,82,1,2,1,1,1,6,1, ,-2, ,-2,252701,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252801,796.79633,1,1983,1,40,1,40,1,1,1,1,1,1,1, ,-2, ,-2,252802,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252802,796.79633,1,1980,1,43,1,43,1,2,1,1,1,1,1, ,-2, ,-2,252801,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252901,781.46658,1,1958,1,65,1,65,1,2,1,1,1,1,1, ,-2, ,-2,252902,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,252902,781.46658,1,1955,1,68,1,68,1,1,1,1,1,3,1, ,-2, ,-2,252901,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253001,1399.64529,1,1987,1,36,1,36,1,1,1,1,1,1,1, ,-2, ,-2,253002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253002,1399.64529,1,1991,1,32,1,32,1,2,1,1,1,1,1, ,-2, ,-2,253001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253003,1399.64529,1,2021,1,2,1,2,1,2,1,1,1,5,1,253001,1,253002,1, ,-2,1,1,1,1,3,1, ,-2,0,1,0,1,0,1,0,1,1407.68864,1,0,0,0,0,0,1,1,3,1, ,-4,2,1,2,1, ,-4
2024,ES,253101,1806.61442,1,1970,1,53,1,53,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253201,424.05942,1,1968,1,55,1,56,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253202,424.05942,1,2002,1,21,1,22,1,1,1,1,1,5,1,253201,1, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253203,424.05942,1,2004,1,19,1,20,1,1,1,1,1,5,1,253201,1, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253301,588.73245,1,1976,1,47,1,48,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253401,116.60274,1,1981,1,42,1,43,1,2,1,1,1,6,1, ,-2, ,-2,253403,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253402,116.60274,1,2015,1,8,1,8,1,1,1,1,1,5,1, ,-2,253401,1, ,-2,1,1,1,1, ,-2,45,1,0,1,0,1,0,1,0,1,109.10562,1,0,0,0,0,0,1,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,253403,116.60274,1,1974,1,49,1,49,1,1,1,1,1,1,1, ,-2, ,-2,253401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253404,116.60274,1,2023,1,0,1,0,1,1,1,1,1,8,1,253403,1,253401,1, ,-2,1,1,1,1,0,1, ,-2, ,-2,0,1,0,1,0,1,161.85332,1,0,0,0,0,0,1,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,253501,336.99115,1,1965,1,58,1,58,1,1,1,1,1,1,1, ,-2, ,-2,253502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253502,336.99115,1,1968,1,55,1,55,1,2,1,1,1,1,1, ,-2, ,-2,253501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253601,299.61085,1,1975,1,48,1,48,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253602,299.61085,1,2014,1,9,1,9,1,1,1,1,1,5,1, ,-2,253601,1, ,-2,1,1,1,1, ,-2,37,1,0,1,0,1,0,1,0,1,290.79259,1,0,0,0,0,0,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,253603,299.61085,1,2019,1,4,1,5,1,2,1,1,1,5,1, ,-2,253601,1, ,-2,1,1,1,1,37,1, ,-2,0,1,0,1,0,1,0,1,299.39224,1,0,0,0,0,0,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,253701,597.67665,1,1957,1,66,1,66,1,1,1,1,1,3,1, ,-2, ,-2,253702,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253702,597.67665,1,1957,1,66,1,66,1,2,1,1,1,3,1, ,-2,253704,1,253701,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253703,597.67665,1,1989,1,34,1,35,1,1,1,1,1,1,1,253701,1,253702,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253704,597.67665,1,1938,1,85,1,85,1,2,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253801,2018.91307,1,1966,1,57,1,57,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253901,540.74883,1,1973,1,50,1,50,1,1,1,1,1,1,1, ,-2, ,-2,253902,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253902,540.74883,1,1974,1,49,1,49,1,2,1,1,1,1,1, ,-2, ,-2,253901,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253903,540.74883,1,2003,1,20,1,20,1,1,1,1,1,5,1,253901,1,253902,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,253904,540.74883,1,2008,1,15,1,15,1,2,1,1,1,5,1,253901,1,253902,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,1,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,254001,1102.71848,1,1965,1,58,1,59,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,254002,1102.71848,1,1994,1,29,1,29,1,2,1,1,1,2,1, ,-2,254001,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,254201,1459.11927,1,1963,1,60,1,60,1,1,1,1,1,1,1, ,-2, ,-2,254202,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,254202,1459.11927,1,1963,1,60,1,60,1,2,1,1,1,1,1, ,-2, ,-2,254201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,254203,1459.11927,1,1998,1,25,1,26,1,1,1,1,1,1,1,254201,1,254202,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,254204,1459.11927,1,2001,1,22,1,22,1,2,1,1,1,5,1,254201,1,254202,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,254301,712.3821,1,1938,1,85,1,85,1,1,1,1,1,3,1, ,-2, ,-2,254302,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
