"id_dominio","Freq","estimacion","estimacion_var","CV","estim_EBLUP","estim_EBLUP_ECM","FH_CV","EB","estim_EB_ECM","EB_CV"
"ES43_Female_1",181,0.423331192110759,0.00177452155342302,9.9508543551779,0.419235473736042,0.00139740872437832,8.91669068928575,0.39326699532226,1.10285524588862e-05,0.844445754505743
"ES12_Female_1",190,0.244002833116732,0.00123827630783207,14.4216155109109,0.249606657668248,0.00103796408996931,12.9072879649158,0.259734372353041,0.000261236873388208,6.22282821472979
"ES23_Male_3",216,0.103998824451774,0.000463556412915903,20.7025034881656,0.102267924553857,0.000431326517928605,20.3078355226275,0.143472561712643,0.000101760783663104,7.03106914149442
"ES12_Male_4",223,0.258435148374585,0.00191327669873927,16.9253364982883,0.231887687282496,0.0014634036718105,16.496977459464,0.212342914473072,0.000145946173229917,5.68929668816426
"ES51_Female_6+",225,0.235431001878483,0.00093297071774395,12.9738943138825,0.253737122523527,0.000811422506305442,11.2263742033903,0.355200056787261,0.00010722332150911,2.91522179148111
"ES23_Female_3",228,0.164492952232414,0.000877948176040776,18.0130454697741,0.1465602856075,0.000770019208864598,18.9336557673569,0.171607708951844,0.000147666965551283,7.08116773688459
"ES51_Male_6+",230,0.287217697474887,0.00113613383632754,11.7355527747076,0.293620788695812,0.000961693728993362,10.5616456166019,0.374087468380305,3.35105809478697e-05,1.54745425153439
"ES23_Male_2",232,0.133225102062153,0.000598216429157684,18.3587499394452,0.131441162314992,0.000545330983363865,17.7663697257441,0.14574515014616,0.000217610608771689,10.1215242502978
"ES22_Male_2",239,0.0688212073935478,0.000303592081112532,25.3176232020454,0.0681980357111013,0.000289698673080434,24.9575176558388,0.0810880896913221,9.77588180004064e-05,12.193289963634
"ES12_Female_4",245,0.2217814205359,0.00161246046542252,18.1058691243923,0.199224647349882,0.00128149243715297,17.9686296265281,0.187550710347326,0.000176914223925135,7.09190096804736
"ES23_Female_4",245,0.132463133318737,0.000575967662903789,18.1177401589105,0.120203277454048,0.00052806845714853,19.1173989861886,0.174134125161073,5.26781046651083e-05,4.16803331906703
